# WRITE_FORCE NAME ../data/ch4200_F_BFMSGS_BFMWM/force INTERVAL 100 BFZONE y0,y1; SCALING 1
#           1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21
#        step         time         area       area-x       area-y       area-z     f-conv-x     f-conv-y     f-conv-z        f-p-x        f-p-y        f-p-z     f-visc-x     f-visc-y     f-visc-z     f-body-x     f-body-y     f-body-z    f-total-x    f-total-y    f-total-z
      3029600      406.763      157.914            0  4.02167e-12            0            0            0            0            0   0.00309803            0     0.208035  5.90028e-06 -1.55819e-05            0            0            0     0.208035   0.00310393 -1.55819e-05
      3029700      406.777      157.914            0  4.02167e-12            0            0            0            0            0  -0.00158975            0     0.208035  6.00782e-06 -1.53644e-05            0            0            0     0.208035  -0.00158374 -1.53644e-05
      3029800       406.79      157.914            0  4.02167e-12            0            0            0            0            0   0.00179094            0     0.208037  6.05338e-06 -1.52616e-05            0            0            0     0.208037     0.001797 -1.52616e-05
      3029900      406.804      157.914            0  4.02167e-12            0            0            0            0            0   0.00234465            0     0.208038  6.15483e-06 -1.49257e-05            0            0            0     0.208038   0.00235081 -1.49257e-05
      3030000      406.817      157.914            0  4.02167e-12            0            0            0            0            0   -0.0035891            0      0.20804    6.155e-06 -1.45292e-05            0            0            0      0.20804  -0.00358295 -1.45292e-05
      3030100      406.831      157.914            0  4.02167e-12            0            0            0            0            0    0.0026377            0     0.208042  6.19546e-06  -1.4062e-05            0            0            0     0.208042   0.00264389  -1.4062e-05
      3030200      406.844      157.914            0  4.02167e-12            0            0            0            0            0   0.00010468            0     0.208041  6.21533e-06 -1.36478e-05            0            0            0     0.208041  0.000110896 -1.36478e-05
      3030300      406.857      157.914            0  4.02167e-12            0            0            0            0            0 -0.000481922            0     0.208042  6.20596e-06 -1.32888e-05            0            0            0     0.208042 -0.000475716 -1.32888e-05
      3030400      406.871      157.914            0  4.02167e-12            0            0            0            0            0   0.00504006            0     0.208043  6.27819e-06 -1.29694e-05            0            0            0     0.208043   0.00504634 -1.29694e-05
      3030500      406.884      157.914            0  4.02167e-12            0            0            0            0            0 -0.000991537            0     0.208044  6.26786e-06 -1.24957e-05            0            0            0     0.208044 -0.000985269 -1.24957e-05
      3030600      406.898      157.914            0  4.02167e-12            0            0            0            0            0  0.000897421            0     0.208045  6.32897e-06 -1.19756e-05            0            0            0     0.208045   0.00090375 -1.19756e-05
      3030700      406.911      157.914            0  4.02167e-12            0            0            0            0            0  0.000726298            0     0.208045   6.3196e-06 -1.14583e-05            0            0            0     0.208045  0.000732618 -1.14583e-05
      3030800      406.925      157.914            0  4.02167e-12            0            0            0            0            0  -0.00237436            0     0.208047  6.35779e-06 -1.11279e-05            0            0            0     0.208047  -0.00236801 -1.11279e-05
      3030900      406.938      157.914            0  4.02167e-12            0            0            0            0            0  0.000615039            0     0.208052  6.35597e-06 -1.09756e-05            0            0            0     0.208052  0.000621395 -1.09756e-05
      3031000      406.951      157.914            0  4.02167e-12            0            0            0            0            0  0.000146721            0     0.208053  6.41272e-06 -1.07209e-05            0            0            0     0.208053  0.000153134 -1.07209e-05
      3031100      406.965      157.914            0  4.02167e-12            0            0            0            0            0  -0.00468957            0     0.208054  6.51075e-06 -1.01792e-05            0            0            0     0.208054  -0.00468306 -1.01792e-05
      3031200      406.978      157.914            0  4.02167e-12            0            0            0            0            0   0.00205003            0     0.208053  6.52918e-06 -9.50577e-06            0            0            0     0.208053   0.00205656 -9.50577e-06
      3031300      406.992      157.914            0  4.02167e-12            0            0            0            0            0  -0.00128369            0     0.208051   6.4699e-06 -8.95221e-06            0            0            0     0.208051  -0.00127722 -8.95221e-06
      3031400      407.005      157.914            0  4.02167e-12            0            0            0            0            0  -0.00311103            0     0.208051   6.4548e-06 -8.72766e-06            0            0            0     0.208051  -0.00310457 -8.72766e-06
      3031500      407.019      157.914            0  4.02167e-12            0            0            0            0            0 -0.000104191            0     0.208053  6.52694e-06 -8.30428e-06            0            0            0     0.208053 -9.76642e-05 -8.30428e-06
      3031600      407.032      157.914            0  4.02167e-12            0            0            0            0            0   0.00122517            0     0.208053  6.60248e-06 -7.71668e-06            0            0            0     0.208053   0.00123177 -7.71668e-06
      3031700      407.045      157.914            0  4.02167e-12            0            0            0            0            0  -0.00283401            0      0.20805  6.65143e-06 -7.12172e-06            0            0            0      0.20805  -0.00282736 -7.12172e-06
      3031800      407.059      157.914            0  4.02167e-12            0            0            0            0            0  0.000885172            0     0.208047  6.63657e-06 -6.53465e-06            0            0            0     0.208047  0.000891809 -6.53465e-06
      3031900      407.072      157.914            0  4.02167e-12            0            0            0            0            0   0.00388954            0     0.208045  6.66374e-06 -5.96709e-06            0            0            0     0.208045   0.00389621 -5.96709e-06
      3032000      407.086      157.914            0  4.02167e-12            0            0            0            0            0  -0.00284841            0      0.20805  6.72761e-06 -5.68669e-06            0            0            0      0.20805  -0.00284168 -5.68669e-06
      3032100      407.099      157.914            0  4.02167e-12            0            0            0            0            0  0.000745215            0     0.208052  6.78998e-06 -5.32003e-06            0            0            0     0.208052  0.000752005 -5.32003e-06
      3032200      407.112      157.914            0  4.02167e-12            0            0            0            0            0   0.00171458            0     0.208047  6.85376e-06 -4.75562e-06            0            0            0     0.208047   0.00172143 -4.75562e-06
      3032300      407.126      157.914            0  4.02167e-12            0            0            0            0            0   -0.0024238            0      0.20804  6.94315e-06 -4.12287e-06            0            0            0      0.20804  -0.00241686 -4.12287e-06
      3032400      407.139      157.914            0  4.02167e-12            0            0            0            0            0   0.00200552            0     0.208038  6.96187e-06  -3.5423e-06            0            0            0     0.208038   0.00201248  -3.5423e-06
      3032500      407.153      157.914            0  4.02167e-12            0            0            0            0            0  0.000794821            0     0.208042  7.00388e-06 -2.98054e-06            0            0            0     0.208042  0.000801825 -2.98054e-06
      3032600      407.166      157.914            0  4.02167e-12            0            0            0            0            0  -0.00140281            0     0.208046  6.95337e-06 -2.59848e-06            0            0            0     0.208046  -0.00139585 -2.59848e-06
      3032700       407.18      157.914            0  4.02167e-12            0            0            0            0            0   0.00358416            0     0.208044  7.02247e-06 -2.13761e-06            0            0            0     0.208044   0.00359118 -2.13761e-06
      3032800      407.193      157.914            0  4.02167e-12            0            0            0            0            0   0.00289211            0      0.20804  7.12213e-06  -1.4164e-06            0            0            0      0.20804   0.00289923  -1.4164e-06
      3032900      407.206      157.914            0  4.02167e-12            0            0            0            0            0  0.000470126            0     0.208038  7.20818e-06  -7.9645e-07            0            0            0     0.208038  0.000477334  -7.9645e-07
      3033000       407.22      157.914            0  4.02167e-12            0            0            0            0            0   0.00244131            0     0.208039   7.1776e-06 -2.09178e-07            0            0            0     0.208039   0.00244849 -2.09178e-07
      3033100      407.233      157.914            0  4.02167e-12            0            0            0            0            0  -0.00244126            0     0.208042  7.07126e-06  1.62914e-07            0            0            0     0.208042  -0.00243419  1.62914e-07
      3033200      407.247      157.914            0  4.02167e-12            0            0            0            0            0 -0.000419157            0     0.208042  7.02883e-06  6.25462e-07            0            0            0     0.208042 -0.000412128  6.25462e-07
      3033300       407.26      157.914            0  4.02167e-12            0            0            0            0            0   0.00354314            0      0.20804  7.05839e-06  1.21051e-06            0            0            0      0.20804    0.0035502  1.21051e-06
      3033400      407.274      157.914            0  4.02167e-12            0            0            0            0            0 -0.000527085            0     0.208036  7.22453e-06   1.7638e-06            0            0            0     0.208036 -0.000519861   1.7638e-06
      3033500      407.287      157.914            0  4.02167e-12            0            0            0            0            0   -0.0025237            0     0.208035  7.19705e-06  2.27497e-06            0            0            0     0.208035   -0.0025165  2.27497e-06
      3033600        407.3      157.914            0  4.02167e-12            0            0            0            0            0  0.000288546            0     0.208036  7.04678e-06  2.82068e-06            0            0            0     0.208036  0.000295592  2.82068e-06
      3033700      407.314      157.914            0  4.02167e-12            0            0            0            0            0  -0.00120353            0     0.208034  6.97829e-06   3.3069e-06            0            0            0     0.208034  -0.00119655   3.3069e-06
      3033800      407.327      157.914            0  4.02167e-12            0            0            0            0            0   -0.0020193            0     0.208032  6.94937e-06  3.73907e-06            0            0            0     0.208032  -0.00201235  3.73907e-06
      3033900      407.341      157.914            0  4.02167e-12            0            0            0            0            0   0.00125256            0     0.208029   7.0116e-06  4.21223e-06            0            0            0     0.208029   0.00125957  4.21223e-06
      3034000      407.354      157.914            0  4.02167e-12            0            0            0            0            0  -0.00127736            0     0.208027  7.02732e-06  4.55405e-06            0            0            0     0.208027  -0.00127034  4.55405e-06
      3034100      407.368      157.914            0  4.02167e-12            0            0            0            0            0  0.000468085            0     0.208026  7.01023e-06  5.04676e-06            0            0            0     0.208026  0.000475095  5.04676e-06
      3034200      407.381      157.914            0  4.02167e-12            0            0            0            0            0   0.00181219            0     0.208025  6.99669e-06  5.61855e-06            0            0            0     0.208025   0.00181919  5.61855e-06
      3034300      407.394      157.914            0  4.02167e-12            0            0            0            0            0  0.000634559            0     0.208024  6.99369e-06  6.17487e-06            0            0            0     0.208024  0.000641553  6.17487e-06
      3034400      407.408      157.914            0  4.02167e-12            0            0            0            0            0 -0.000234724            0     0.208024  7.12058e-06  6.55782e-06            0            0            0     0.208024 -0.000227603  6.55782e-06
      3034500      407.421      157.914            0  4.02167e-12            0            0            0            0            0  0.000991246            0     0.208021  7.26553e-06   6.9186e-06            0            0            0     0.208021  0.000998511   6.9186e-06
      3034600      407.435      157.914            0  4.02167e-12            0            0            0            0            0  -0.00198751            0     0.208017  7.45828e-06  7.23184e-06            0            0            0     0.208017  -0.00198005  7.23184e-06
      3034700      407.448      157.914            0  4.02167e-12            0            0            0            0            0  -0.00158537            0     0.208015  7.47013e-06  7.66852e-06            0            0            0     0.208015   -0.0015779  7.66852e-06
      3034800      407.462      157.914            0  4.02167e-12            0            0            0            0            0   0.00121749            0     0.208014   7.4486e-06  8.13303e-06            0            0            0     0.208014   0.00122494  8.13303e-06
      3034900      407.475      157.914            0  4.02167e-12            0            0            0            0            0 -0.000889676            0     0.208013  7.47223e-06  8.42993e-06            0            0            0     0.208013 -0.000882204  8.42993e-06
      3035000      407.488      157.914            0  4.02167e-12            0            0            0            0            0   0.00245753            0     0.208012  7.57429e-06  8.77571e-06            0            0            0     0.208012    0.0024651  8.77571e-06
      3035100      407.502      157.914            0  4.02167e-12            0            0            0            0            0   0.00154215            0      0.20801  7.66432e-06  9.26372e-06            0            0            0      0.20801   0.00154981  9.26372e-06
      3035200      407.515      157.914            0  4.02167e-12            0            0            0            0            0  -0.00439211            0     0.208005  7.60082e-06  9.84375e-06            0            0            0     0.208005  -0.00438451  9.84375e-06
      3035300      407.529      157.914            0  4.02167e-12            0            0            0            0            0   0.00294006            0     0.208001  7.39202e-06   1.0579e-05            0            0            0     0.208001   0.00294746   1.0579e-05
      3035400      407.542      157.914            0  4.02167e-12            0            0            0            0            0 -0.000169282            0     0.207999  7.15762e-06  1.12134e-05            0            0            0     0.207999 -0.000162124  1.12134e-05
      3035500      407.556      157.914            0  4.02167e-12            0            0            0            0            0  -0.00186602            0     0.207996  7.07589e-06  1.16453e-05            0            0            0     0.207996  -0.00185894  1.16453e-05
      3035600      407.569      157.914            0  4.02167e-12            0            0            0            0            0   0.00215385            0     0.207992  7.01931e-06  1.19518e-05            0            0            0     0.207992   0.00216087  1.19518e-05
      3035700      407.582      157.914            0  4.02167e-12            0            0            0            0            0 -0.000342361            0      0.20799  6.96685e-06  1.23074e-05            0            0            0      0.20799 -0.000335394  1.23074e-05
      3035800      407.596      157.914            0  4.02167e-12            0            0            0            0            0  -0.00319841            0     0.207985  6.74845e-06  1.28068e-05            0            0            0     0.207985  -0.00319167  1.28068e-05
      3035900      407.609      157.914            0  4.02167e-12            0            0            0            0            0   0.00192594            0     0.207981  6.58293e-06  1.32432e-05            0            0            0     0.207981   0.00193253  1.32432e-05
      3036000      407.623      157.914            0  4.02167e-12            0            0            0            0            0  -0.00246583            0     0.207978  6.46069e-06  1.36467e-05            0            0            0     0.207978  -0.00245937  1.36467e-05
      3036100      407.636      157.914            0  4.02167e-12            0            0            0            0            0  -0.00173547            0     0.207974  6.45134e-06  1.39839e-05            0            0            0     0.207974  -0.00172902  1.39839e-05
      3036200       407.65      157.914            0  4.02167e-12            0            0            0            0            0   0.00222691            0     0.207968  6.56401e-06  1.42594e-05            0            0            0     0.207968   0.00223347  1.42594e-05
      3036300      407.663      157.914            0  4.02167e-12            0            0            0            0            0  -0.00342436            0     0.207965   6.5078e-06  1.46406e-05            0            0            0     0.207965  -0.00341785  1.46406e-05
      3036400      407.676      157.914            0  4.02167e-12            0            0            0            0            0   0.00036851            0     0.207962  6.44866e-06  1.52801e-05            0            0            0     0.207962  0.000374959  1.52801e-05
      3036500       407.69      157.914            0  4.02167e-12            0            0            0            0            0   0.00272814            0     0.207959  6.44776e-06  1.56905e-05            0            0            0     0.207959   0.00273459  1.56905e-05
      3036600      407.703      157.914            0  4.02167e-12            0            0            0            0            0  -0.00354592            0     0.207957  6.51006e-06  1.59246e-05            0            0            0     0.207957  -0.00353941  1.59246e-05
      3036700      407.717      157.914            0  4.02167e-12            0            0            0            0            0  -0.00189121            0     0.207953  6.55022e-06  1.60618e-05            0            0            0     0.207953  -0.00188466  1.60618e-05
      3036800       407.73      157.914            0  4.02167e-12            0            0            0            0            0   0.00120129            0     0.207951  6.59185e-06  1.63334e-05            0            0            0     0.207951   0.00120788  1.63334e-05
      3036900      407.744      157.914            0  4.02167e-12            0            0            0            0            0  -0.00105917            0     0.207947  6.58169e-06  1.68646e-05            0            0            0     0.207947  -0.00105258  1.68646e-05
      3037000      407.757      157.914            0  4.02167e-12            0            0            0            0            0 -0.000410634            0      0.20794  6.50638e-06  1.72701e-05            0            0            0      0.20794 -0.000404127  1.72701e-05
      3037100       407.77      157.914            0  4.02167e-12            0            0            0            0            0   -0.0015638            0     0.207935  6.50119e-06   1.7406e-05            0            0            0     0.207935   -0.0015573   1.7406e-05
      3037200      407.784      157.914            0  4.02167e-12            0            0            0            0            0  -0.00113486            0     0.207931  6.57203e-06  1.75663e-05            0            0            0     0.207931  -0.00112829  1.75663e-05
      3037300      407.797      157.914            0  4.02167e-12            0            0            0            0            0  0.000997798            0     0.207926  6.56185e-06   1.7714e-05            0            0            0     0.207926   0.00100436   1.7714e-05
      3037400      407.811      157.914            0  4.02167e-12            0            0            0            0            0  0.000947486            0     0.207921  6.41908e-06   1.8164e-05            0            0            0     0.207921  0.000953905   1.8164e-05
      3037500      407.824      157.914            0  4.02167e-12            0            0            0            0            0   0.00103256            0     0.207915  6.27588e-06  1.85418e-05            0            0            0     0.207915   0.00103884  1.85418e-05
      3037600      407.838      157.914            0  4.02167e-12            0            0            0            0            0   0.00219834            0     0.207908  6.27547e-06  1.86808e-05            0            0            0     0.207908   0.00220461  1.86808e-05
      3037700      407.851      157.914            0  4.02167e-12            0            0            0            0            0   0.00242619            0     0.207901  6.33389e-06  1.87666e-05            0            0            0     0.207901   0.00243252  1.87666e-05
      3037800      407.864      157.914            0  4.02167e-12            0            0            0            0            0  -0.00117802            0     0.207895  6.34767e-06  1.88799e-05            0            0            0     0.207895  -0.00117167  1.88799e-05
      3037900      407.878      157.914            0  4.02167e-12            0            0            0            0            0   0.00463008            0      0.20789  6.27244e-06  1.91914e-05            0            0            0      0.20789   0.00463635  1.91914e-05
      3038000      407.891      157.914            0  4.02167e-12            0            0            0            0            0   0.00156943            0     0.207886  6.02641e-06  1.96685e-05            0            0            0     0.207886   0.00157546  1.96685e-05
      3038100      407.905      157.914            0  4.02167e-12            0            0            0            0            0  -0.00140112            0     0.207881  5.86821e-06  2.00046e-05            0            0            0     0.207881  -0.00139525  2.00046e-05
      3038200      407.918      157.914            0  4.02167e-12            0            0            0            0            0  0.000854365            0     0.207874  5.87242e-06  2.02571e-05            0            0            0     0.207874  0.000860238  2.02571e-05
      3038300      407.932      157.914            0  4.02167e-12            0            0            0            0            0   0.00126262            0     0.207869  5.98156e-06  2.03811e-05            0            0            0     0.207869   0.00126861  2.03811e-05
      3038400      407.945      157.914            0  4.02167e-12            0            0            0            0            0  -0.00260098            0     0.207864  6.01256e-06  2.05019e-05            0            0            0     0.207864  -0.00259497  2.05019e-05
      3038500      407.958      157.914            0  4.02167e-12            0            0            0            0            0 -0.000400314            0     0.207858   5.9416e-06  2.07418e-05            0            0            0     0.207858 -0.000394372  2.07418e-05
      3038600      407.972      157.914            0  4.02167e-12            0            0            0            0            0  0.000848908            0     0.207852  5.94266e-06  2.11887e-05            0            0            0     0.207852  0.000854851  2.11887e-05
      3038700      407.985      157.914            0  4.02167e-12            0            0            0            0            0   -0.0018068            0     0.207845  5.97123e-06  2.16919e-05            0            0            0     0.207845  -0.00180083  2.16919e-05
      3038800      407.999      157.914            0  4.02167e-12            0            0            0            0            0   0.00268528            0     0.207835  5.98594e-06  2.20389e-05            0            0            0     0.207835   0.00269126  2.20389e-05
      3038900      408.012      157.914            0  4.02167e-12            0            0            0            0            0  0.000882687            0     0.207827  5.96398e-06  2.20883e-05            0            0            0     0.207827  0.000888651  2.20883e-05
      3039000      408.025      157.914            0  4.02167e-12            0            0            0            0            0  -0.00221826            0     0.207821  5.93591e-06  2.21087e-05            0            0            0     0.207821  -0.00221232  2.21087e-05
      3039100      408.039      157.914            0  4.02167e-12            0            0            0            0            0   0.00260311            0     0.207815  5.98384e-06  2.23333e-05            0            0            0     0.207815   0.00260909  2.23333e-05
      3039200      408.052      157.914            0  4.02167e-12            0            0            0            0            0   0.00132582            0     0.207807  6.08695e-06  2.26241e-05            0            0            0     0.207807   0.00133191  2.26241e-05
      3039300      408.066      157.914            0  4.02167e-12            0            0            0            0            0  -0.00109062            0     0.207801  6.14195e-06  2.28337e-05            0            0            0     0.207801  -0.00108448  2.28337e-05
      3039400      408.079      157.914            0  4.02167e-12            0            0            0            0            0  0.000854995            0     0.207795   6.2307e-06  2.26774e-05            0            0            0     0.207795  0.000861226  2.26774e-05
      3039500      408.093      157.914            0  4.02167e-12            0            0            0            0            0  0.000226886            0     0.207791    6.293e-06  2.25325e-05            0            0            0     0.207791  0.000233179  2.25325e-05
      3039600      408.106      157.914            0  4.02167e-12            0            0            0            0            0  -0.00184063            0     0.207784   6.4162e-06  2.24772e-05            0            0            0     0.207784  -0.00183421  2.24772e-05
      3039700      408.119      157.914            0  4.02167e-12            0            0            0            0            0    0.0016669            0     0.207775  6.61633e-06  2.27449e-05            0            0            0     0.207775   0.00167352  2.27449e-05
      3039800      408.133      157.914            0  4.02167e-12            0            0            0            0            0 -0.000300539            0     0.207767  6.69472e-06  2.28853e-05            0            0            0     0.207767 -0.000293844  2.28853e-05
      3039900      408.146      157.914            0  4.02167e-12            0            0            0            0            0  -0.00068471            0     0.207763  6.64699e-06  2.29186e-05            0            0            0     0.207763 -0.000678063  2.29186e-05
      3040000       408.16      157.914            0  4.02167e-12            0            0            0            0            0   0.00203516            0     0.207756  6.57905e-06  2.28162e-05            0            0            0     0.207756   0.00204174  2.28162e-05
      3040100      408.173      157.914            0  4.02167e-12            0            0            0            0            0 -0.000632876            0     0.207749  6.60409e-06  2.27595e-05            0            0            0     0.207749 -0.000626272  2.27595e-05
      3040200      408.187      157.914            0  4.02167e-12            0            0            0            0            0  0.000465951            0      0.20774  6.67686e-06  2.29653e-05            0            0            0      0.20774  0.000472628  2.29653e-05
      3040300        408.2      157.914            0  4.02167e-12            0            0            0            0            0  0.000660521            0     0.207735   6.6873e-06  2.31088e-05            0            0            0     0.207735  0.000667208  2.31088e-05
      3040400      408.213      157.914            0  4.02167e-12            0            0            0            0            0  -0.00194015            0      0.20773  6.67667e-06  2.31777e-05            0            0            0      0.20773  -0.00193347  2.31777e-05
      3040500      408.227      157.914            0  4.02167e-12            0            0            0            0            0  5.55648e-05            0     0.207723  6.58052e-06   2.3114e-05            0            0            0     0.207723  6.21453e-05   2.3114e-05
      3040600       408.24      157.914            0  4.02167e-12            0            0            0            0            0   0.00106601            0     0.207715   6.6726e-06  2.30754e-05            0            0            0     0.207715   0.00107268  2.30754e-05
      3040700      408.254      157.914            0  4.02167e-12            0            0            0            0            0   0.00127543            0     0.207705  6.78011e-06  2.31237e-05            0            0            0     0.207705   0.00128221  2.31237e-05
      3040800      408.267      157.914            0  4.02167e-12            0            0            0            0            0  5.46853e-05            0     0.207696  6.90883e-06  2.32921e-05            0            0            0     0.207696  6.15941e-05  2.32921e-05
      3040900       408.28      157.914            0  4.02167e-12            0            0            0            0            0   0.00109016            0     0.207689   6.9908e-06  2.32388e-05            0            0            0     0.207689   0.00109715  2.32388e-05
      3041000      408.294      157.914            0  4.02167e-12            0            0            0            0            0  -0.00176397            0     0.207682  6.87931e-06  2.31134e-05            0            0            0     0.207682  -0.00175709  2.31134e-05
      3041100      408.307      157.914            0  4.02167e-12            0            0            0            0            0 -0.000103867            0     0.207673  6.84307e-06  2.30756e-05            0            0            0     0.207673 -9.70239e-05  2.30756e-05
      3041200      408.321      157.914            0  4.02167e-12            0            0            0            0            0 -9.21979e-05            0     0.207662  6.98904e-06  2.30022e-05            0            0            0     0.207662 -8.52089e-05  2.30022e-05
      3041300      408.334      157.914            0  4.02167e-12            0            0            0            0            0  0.000775396            0     0.207652  7.10029e-06  2.29425e-05            0            0            0     0.207652  0.000782496  2.29425e-05
      3041400      408.348      157.914            0  4.02167e-12            0            0            0            0            0  -0.00119691            0     0.207644  7.18898e-06  2.29117e-05            0            0            0     0.207644  -0.00118973  2.29117e-05
      3041500      408.361      157.914            0  4.02167e-12            0            0            0            0            0   0.00101356            0     0.207635  7.20003e-06  2.28629e-05            0            0            0     0.207635   0.00102076  2.28629e-05
      3041600      408.374      157.914            0  4.02167e-12            0            0            0            0            0  -0.00101621            0     0.207623  7.21257e-06  2.27642e-05            0            0            0     0.207623    -0.001009  2.27642e-05
      3041700      408.388      157.914            0  4.02167e-12            0            0            0            0            0  -0.00160577            0     0.207612  7.27052e-06  2.26337e-05            0            0            0     0.207612   -0.0015985  2.26337e-05
      3041800      408.401      157.914            0  4.02167e-12            0            0            0            0            0   0.00164755            0     0.207602  7.40744e-06  2.23476e-05            0            0            0     0.207602   0.00165496  2.23476e-05
      3041900      408.415      157.914            0  4.02167e-12            0            0            0            0            0  0.000900765            0     0.207594  7.52405e-06  2.21068e-05            0            0            0     0.207594  0.000908289  2.21068e-05
      3042000      408.428      157.914            0  4.02167e-12            0            0            0            0            0 -0.000786272            0     0.207586  7.62387e-06  2.19874e-05            0            0            0     0.207586 -0.000778648  2.19874e-05
      3042100      408.442      157.914            0  4.02167e-12            0            0            0            0            0 -9.44296e-06            0     0.207576  7.62687e-06   2.1922e-05            0            0            0     0.207576 -1.81608e-06   2.1922e-05
      3042200      408.455      157.914            0  4.02167e-12            0            0            0            0            0 -0.000521007            0     0.207567   7.6129e-06  2.16954e-05            0            0            0     0.207567 -0.000513394  2.16954e-05
      3042300      408.468      157.914            0  4.02167e-12            0            0            0            0            0  -0.00102189            0     0.207557  7.61703e-06  2.15069e-05            0            0            0     0.207557  -0.00101427  2.15069e-05
      3042400      408.482      157.914            0  4.02167e-12            0            0            0            0            0  9.72298e-06            0     0.207549  7.69849e-06  2.13047e-05            0            0            0     0.207549  1.74215e-05  2.13047e-05
      3042500      408.495      157.914            0  4.02167e-12            0            0            0            0            0  -0.00138132            0      0.20754  7.74389e-06  2.12519e-05            0            0            0      0.20754  -0.00137357  2.12519e-05
      3042600      408.509      157.914            0  4.02167e-12            0            0            0            0            0   0.00413283            0      0.20753  7.70732e-06  2.13699e-05            0            0            0      0.20753   0.00414053  2.13699e-05
      3042700      408.522      157.914            0  4.02167e-12            0            0            0            0            0   0.00087243            0     0.207518  7.68183e-06  2.12633e-05            0            0            0     0.207518  0.000880112  2.12633e-05
      3042800      408.536      157.914            0  4.02167e-12            0            0            0            0            0 -3.86032e-05            0     0.207507  7.68811e-06  2.09781e-05            0            0            0     0.207507 -3.09151e-05  2.09781e-05
      3042900      408.549      157.914            0  4.02167e-12            0            0            0            0            0   0.00282503            0     0.207496  7.79288e-06  2.07214e-05            0            0            0     0.207496   0.00283282  2.07214e-05
      3043000      408.562      157.914            0  4.02167e-12            0            0            0            0            0   0.00228234            0     0.207487  7.88709e-06  2.04761e-05            0            0            0     0.207487   0.00229023  2.04761e-05
      3043100      408.576      157.914            0  4.02167e-12            0            0            0            0            0 -0.000541916            0     0.207475  7.88465e-06  2.03349e-05            0            0            0     0.207475 -0.000534031  2.03349e-05
      3043200      408.589      157.914            0  4.02167e-12            0            0            0            0            0 -0.000288065            0     0.207462  7.88726e-06   2.0132e-05            0            0            0     0.207462 -0.000280177   2.0132e-05
      3043300      408.603      157.914            0  4.02167e-12            0            0            0            0            0   0.00174986            0     0.207448  7.94714e-06  1.97955e-05            0            0            0     0.207448   0.00175781  1.97955e-05
      3043400      408.616      157.914            0  4.02167e-12            0            0            0            0            0  -0.00089545            0     0.207434  8.00877e-06  1.94874e-05            0            0            0     0.207434 -0.000887442  1.94874e-05
      3043500      408.629      157.914            0  4.02167e-12            0            0            0            0            0  9.59049e-05            0     0.207421  8.02574e-06  1.93477e-05            0            0            0     0.207421  0.000103931  1.93477e-05
      3043600      408.643      157.914            0  4.02167e-12            0            0            0            0            0  -0.00105451            0     0.207408   8.0053e-06  1.92047e-05            0            0            0     0.207408  -0.00104651  1.92047e-05
      3043700      408.656      157.914            0  4.02167e-12            0            0            0            0            0  0.000392349            0     0.207393   7.9769e-06   1.9142e-05            0            0            0     0.207393  0.000400326   1.9142e-05
      3043800       408.67      157.914            0  4.02167e-12            0            0            0            0            0   0.00135254            0     0.207378  8.03864e-06  1.88624e-05            0            0            0     0.207378   0.00136058  1.88624e-05
      3043900      408.683      157.914            0  4.02167e-12            0            0            0            0            0    -0.002181            0     0.207365  8.13776e-06  1.85166e-05            0            0            0     0.207365  -0.00217286  1.85166e-05
      3044000      408.697      157.914            0  4.02167e-12            0            0            0            0            0   0.00111583            0     0.207354  8.21937e-06  1.82543e-05            0            0            0     0.207354   0.00112405  1.82543e-05
      3044100       408.71      157.914            0  4.02167e-12            0            0            0            0            0     0.003442            0     0.207343  8.23195e-06  1.80559e-05            0            0            0     0.207343   0.00345024  1.80559e-05
      3044200      408.723      157.914            0  4.02167e-12            0            0            0            0            0  -0.00148537            0      0.20733  8.17018e-06  1.77766e-05            0            0            0      0.20733   -0.0014772  1.77766e-05
      3044300      408.737      157.914            0  4.02167e-12            0            0            0            0            0   0.00115427            0     0.207316   8.1924e-06   1.7456e-05            0            0            0     0.207316   0.00116246   1.7456e-05
      3044400       408.75      157.914            0  4.02167e-12            0            0            0            0            0   0.00369907            0     0.207303  8.35927e-06  1.72027e-05            0            0            0     0.207303   0.00370743  1.72027e-05
      3044500      408.764      157.914            0  4.02167e-12            0            0            0            0            0  -0.00162828            0     0.207289   8.5013e-06  1.69711e-05            0            0            0     0.207289  -0.00161978  1.69711e-05
      3044600      408.777      157.914            0  4.02167e-12            0            0            0            0            0  0.000886709            0     0.207274  8.53738e-06   1.6763e-05            0            0            0     0.207274  0.000895247   1.6763e-05
      3044700      408.791      157.914            0  4.02167e-12            0            0            0            0            0   0.00231355            0      0.20726  8.59878e-06  1.66001e-05            0            0            0      0.20726   0.00232215  1.66001e-05
      3044800      408.804      157.914            0  4.02167e-12            0            0            0            0            0  -0.00268214            0     0.207245  8.61717e-06  1.63184e-05            0            0            0     0.207245  -0.00267352  1.63184e-05
      3044900      408.817      157.914            0  4.02167e-12            0            0            0            0            0 -6.46788e-05            0     0.207233  8.69198e-06  1.59431e-05            0            0            0     0.207233 -5.59868e-05  1.59431e-05
      3045000      408.831      157.914            0  4.02167e-12            0            0            0            0            0 -0.000424974            0      0.20722  8.78545e-06  1.56732e-05            0            0            0      0.20722 -0.000416188  1.56732e-05
