# WRITE_FORCE NAME ../data/ch4200_F_eqwm/force INTERVAL 100 BFZONE y0,y1; SCALING 1
#           1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21
#        step         time         area       area-x       area-y       area-z     f-conv-x     f-conv-y     f-conv-z        f-p-x        f-p-y        f-p-z     f-visc-x     f-visc-y     f-visc-z     f-body-x     f-body-y     f-body-z    f-total-x    f-total-y    f-total-z
      3011000      404.266      157.914            0  4.02167e-12            0            0            0            0            0   0.00105741            0     0.217234  1.62724e-05 -8.08681e-05            0            0            0     0.217234   0.00107368 -8.08681e-05
      3011100       404.28      157.914            0  4.02167e-12            0            0            0            0            0 -0.000720523            0     0.217227  1.63214e-05  -8.0382e-05            0            0            0     0.217227 -0.000704201  -8.0382e-05
      3011200      404.293      157.914            0  4.02167e-12            0            0            0            0            0  8.83333e-05            0      0.21722  1.63447e-05 -7.99015e-05            0            0            0      0.21722  0.000104678 -7.99015e-05
      3011300      404.306      157.914            0  4.02167e-12            0            0            0            0            0    0.0046983            0     0.217213  1.63505e-05 -7.94295e-05            0            0            0     0.217213   0.00471465 -7.94295e-05
      3011400       404.32      157.914            0  4.02167e-12            0            0            0            0            0  -0.00108241            0     0.217205  1.63433e-05 -7.89697e-05            0            0            0     0.217205  -0.00106606 -7.89697e-05
      3011500      404.333      157.914            0  4.02167e-12            0            0            0            0            0  0.000837951            0     0.217198  1.63526e-05 -7.85224e-05            0            0            0     0.217198  0.000854303 -7.85224e-05
      3011600      404.347      157.914            0  4.02167e-12            0            0            0            0            0    0.0036201            0     0.217191  1.63467e-05 -7.80883e-05            0            0            0     0.217191   0.00363645 -7.80883e-05
      3011700       404.36      157.914            0  4.02167e-12            0            0            0            0            0 -0.000138221            0     0.217184  1.63266e-05  -7.7665e-05            0            0            0     0.217184 -0.000121894  -7.7665e-05
      3011800      404.374      157.914            0  4.02167e-12            0            0            0            0            0  -0.00061755            0     0.217177   1.6291e-05 -7.72493e-05            0            0            0     0.217177 -0.000601259 -7.72493e-05
      3011900      404.387      157.914            0  4.02167e-12            0            0            0            0            0   0.00127558            0      0.21717  1.62398e-05 -7.68421e-05            0            0            0      0.21717   0.00129182 -7.68421e-05
      3012000        404.4      157.914            0  4.02167e-12            0            0            0            0            0  0.000268059            0     0.217164  1.62291e-05 -7.64401e-05            0            0            0     0.217164  0.000284288 -7.64401e-05
      3012100      404.414      157.914            0  4.02167e-12            0            0            0            0            0  0.000742667            0     0.217157  1.62277e-05 -7.60397e-05            0            0            0     0.217157  0.000758895 -7.60397e-05
      3012200      404.427      157.914            0  4.02167e-12            0            0            0            0            0    0.0035229            0      0.21715  1.61972e-05 -7.56357e-05            0            0            0      0.21715    0.0035391 -7.56357e-05
      3012300      404.441      157.914            0  4.02167e-12            0            0            0            0            0 -0.000309429            0     0.217143  1.61956e-05 -7.52305e-05            0            0            0     0.217143 -0.000293233 -7.52305e-05
      3012400      404.454      157.914            0  4.02167e-12            0            0            0            0            0  0.000474829            0     0.217136  1.61913e-05 -7.48159e-05            0            0            0     0.217136  0.000491021 -7.48159e-05
      3012500      404.468      157.914            0  4.02167e-12            0            0            0            0            0  -0.00136597            0      0.21713   1.6211e-05 -7.43916e-05            0            0            0      0.21713  -0.00134976 -7.43916e-05
      3012600      404.481      157.914            0  4.02167e-12            0            0            0            0            0  0.000788205            0     0.217123  1.62317e-05  -7.3957e-05            0            0            0     0.217123  0.000804437  -7.3957e-05
      3012700      404.494      157.914            0  4.02167e-12            0            0            0            0            0  0.000306282            0     0.217116  1.62475e-05 -7.35116e-05            0            0            0     0.217116  0.000322529 -7.35116e-05
      3012800      404.508      157.914            0  4.02167e-12            0            0            0            0            0  0.000392516            0      0.21711  1.62869e-05 -7.30519e-05            0            0            0      0.21711  0.000408803 -7.30519e-05
      3012900      404.521      157.914            0  4.02167e-12            0            0            0            0            0  5.05414e-05            0     0.217103  1.63128e-05 -7.25801e-05            0            0            0     0.217103  6.68543e-05 -7.25801e-05
      3013000      404.535      157.914            0  4.02167e-12            0            0            0            0            0 -0.000582249            0     0.217097  1.63441e-05 -7.20972e-05            0            0            0     0.217097 -0.000565905 -7.20972e-05
      3013100      404.548      157.914            0  4.02167e-12            0            0            0            0            0 -0.000577258            0      0.21709  1.63702e-05 -7.16044e-05            0            0            0      0.21709 -0.000560888 -7.16044e-05
      3013200      404.562      157.914            0  4.02167e-12            0            0            0            0            0  0.000311453            0     0.217084   1.6425e-05 -7.11042e-05            0            0            0     0.217084  0.000327878 -7.11042e-05
      3013300      404.575      157.914            0  4.02167e-12            0            0            0            0            0  0.000868627            0     0.217078  1.64546e-05 -7.05947e-05            0            0            0     0.217078  0.000885082 -7.05947e-05
      3013400      404.588      157.914            0  4.02167e-12            0            0            0            0            0   -0.0013205            0     0.217071  1.65112e-05 -7.00809e-05            0            0            0     0.217071  -0.00130399 -7.00809e-05
      3013500      404.602      157.914            0  4.02167e-12            0            0            0            0            0 -8.75164e-05            0     0.217065  1.65251e-05   -6.956e-05            0            0            0     0.217065 -7.09913e-05   -6.956e-05
      3013600      404.615      157.914            0  4.02167e-12            0            0            0            0            0   0.00102659            0     0.217059  1.65756e-05 -6.90381e-05            0            0            0     0.217059   0.00104316 -6.90381e-05
      3013700      404.629      157.914            0  4.02167e-12            0            0            0            0            0  -0.00053873            0     0.217053  1.66457e-05 -6.85147e-05            0            0            0     0.217053 -0.000522084 -6.85147e-05
      3013800      404.642      157.914            0  4.02167e-12            0            0            0            0            0   0.00296975            0     0.217047  1.67047e-05 -6.79913e-05            0            0            0     0.217047   0.00298645 -6.79913e-05
      3013900      404.655      157.914            0  4.02167e-12            0            0            0            0            0  7.09591e-05            0     0.217041  1.67912e-05 -6.74685e-05            0            0            0     0.217041  8.77503e-05 -6.74685e-05
      3014000      404.669      157.914            0  4.02167e-12            0            0            0            0            0   0.00049244            0     0.217035   1.6899e-05  -6.6942e-05            0            0            0     0.217035  0.000509339  -6.6942e-05
      3014100      404.682      157.914            0  4.02167e-12            0            0            0            0            0 -0.000978438            0     0.217029  1.69815e-05 -6.64152e-05            0            0            0     0.217029 -0.000961456 -6.64152e-05
      3014200      404.696      157.914            0  4.02167e-12            0            0            0            0            0 -0.000640644            0     0.217024   1.7115e-05 -6.58888e-05            0            0            0     0.217024 -0.000623529 -6.58888e-05
      3014300      404.709      157.914            0  4.02167e-12            0            0            0            0            0   0.00122143            0     0.217018  1.72128e-05 -6.53586e-05            0            0            0     0.217018   0.00123864 -6.53586e-05
      3014400      404.723      157.914            0  4.02167e-12            0            0            0            0            0  0.000785178            0     0.217013  1.72989e-05 -6.48263e-05            0            0            0     0.217013  0.000802476 -6.48263e-05
      3014500      404.736      157.914            0  4.02167e-12            0            0            0            0            0   0.00166924            0     0.217007  1.74166e-05  -6.4287e-05            0            0            0     0.217007   0.00168665  -6.4287e-05
      3014600      404.749      157.914            0  4.02167e-12            0            0            0            0            0  -0.00178084            0     0.217002  1.75338e-05 -6.37381e-05            0            0            0     0.217002  -0.00176331 -6.37381e-05
      3014700      404.763      157.914            0  4.02167e-12            0            0            0            0            0  0.000862928            0     0.216997  1.76212e-05 -6.31801e-05            0            0            0     0.216997  0.000880549 -6.31801e-05
      3014800      404.776      157.914            0  4.02167e-12            0            0            0            0            0 -0.000976766            0     0.216991  1.77036e-05 -6.26109e-05            0            0            0     0.216991 -0.000959063 -6.26109e-05
