# WRITE_FORCE NAME ../data/ch4200_F_BFM/force INTERVAL 100 BFZONE y0,y1; SCALING 1
#           1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21
#        step         time         area       area-x       area-y       area-z     f-conv-x     f-conv-y     f-conv-z        f-p-x        f-p-y        f-p-z     f-visc-x     f-visc-y     f-visc-z     f-body-x     f-body-y     f-body-z    f-total-x    f-total-y    f-total-z
      3003300      403.232      157.914            0  4.02167e-12            0            0            0            0            0  0.000408756            0      0.19466 -3.38279e-06 -4.06208e-05            0            0            0      0.19466  0.000405373 -4.06208e-05
      3003400      403.246      157.914            0  4.02167e-12            0            0            0            0            0  -0.00265294            0     0.194661 -3.09139e-06 -4.16474e-05            0            0            0     0.194661  -0.00265604 -4.16474e-05
      3003500      403.259      157.914            0  4.02167e-12            0            0            0            0            0 -0.000136846            0     0.194668 -2.90955e-06 -4.27497e-05            0            0            0     0.194668 -0.000139755 -4.27497e-05
      3003600      403.273      157.914            0  4.02167e-12            0            0            0            0            0 -0.000603039            0     0.194673 -2.95685e-06 -4.31725e-05            0            0            0     0.194673 -0.000605995 -4.31725e-05
      3003700      403.286      157.914            0  4.02167e-12            0            0            0            0            0 -0.000235208            0     0.194672 -3.30488e-06 -4.33794e-05            0            0            0     0.194672 -0.000238513 -4.33794e-05
      3003800        403.3      157.914            0  4.02167e-12            0            0            0            0            0   0.00515553            0     0.194668 -3.84825e-06 -4.42535e-05            0            0            0     0.194668   0.00515168 -4.42535e-05
      3003900      403.313      157.914            0  4.02167e-12            0            0            0            0            0  -0.00192094            0     0.194667 -4.26507e-06 -4.52941e-05            0            0            0     0.194667   -0.0019252 -4.52941e-05
      3004000      403.326      157.914            0  4.02167e-12            0            0            0            0            0  -0.00228469            0     0.194669 -4.31712e-06 -4.62557e-05            0            0            0     0.194669    -0.002289 -4.62557e-05
      3004100       403.34      157.914            0  4.02167e-12            0            0            0            0            0   0.00159869            0     0.194677 -3.82236e-06 -4.68389e-05            0            0            0     0.194677   0.00159487 -4.68389e-05
      3004200      403.353      157.914            0  4.02167e-12            0            0            0            0            0  -0.00355435            0     0.194685 -3.39005e-06 -4.71896e-05            0            0            0     0.194685  -0.00355774 -4.71896e-05
      3004300      403.367      157.914            0  4.02167e-12            0            0            0            0            0  -0.00445908            0     0.194685 -3.48827e-06 -4.75374e-05            0            0            0     0.194685  -0.00446257 -4.75374e-05
      3004400       403.38      157.914            0  4.02167e-12            0            0            0            0            0   0.00113631            0     0.194687 -3.53995e-06 -4.83851e-05            0            0            0     0.194687   0.00113277 -4.83851e-05
      3004500      403.393      157.914            0  4.02167e-12            0            0            0            0            0  -0.00197577            0     0.194687 -3.71487e-06 -4.94979e-05            0            0            0     0.194687  -0.00197948 -4.94979e-05
      3004600      403.407      157.914            0  4.02167e-12            0            0            0            0            0  -0.00352286            0     0.194689 -3.61156e-06 -5.00484e-05            0            0            0     0.194689  -0.00352647 -5.00484e-05
      3004700       403.42      157.914            0  4.02167e-12            0            0            0            0            0   0.00100188            0     0.194696 -3.35441e-06 -4.99176e-05            0            0            0     0.194696  0.000998529 -4.99176e-05
      3004800      403.434      157.914            0  4.02167e-12            0            0            0            0            0  -0.00244772            0     0.194696 -3.34781e-06 -5.03645e-05            0            0            0     0.194696  -0.00245107 -5.03645e-05
      3004900      403.447      157.914            0  4.02167e-12            0            0            0            0            0 -9.52337e-05            0     0.194691 -3.91238e-06 -5.10677e-05            0            0            0     0.194691 -9.91461e-05 -5.10677e-05
      3005000      403.461      157.914            0  4.02167e-12            0            0            0            0            0  0.000192394            0     0.194683 -4.52919e-06 -5.12543e-05            0            0            0     0.194683  0.000187865 -5.12543e-05
      3005100      403.474      157.914            0  4.02167e-12            0            0            0            0            0  -0.00250433            0     0.194681  -4.2937e-06 -5.15207e-05            0            0            0     0.194681  -0.00250862 -5.15207e-05
      3005200      403.487      157.914            0  4.02167e-12            0            0            0            0            0  0.000974638            0     0.194688  -3.6356e-06 -5.14576e-05            0            0            0     0.194688  0.000971002 -5.14576e-05
      3005300      403.501      157.914            0  4.02167e-12            0            0            0            0            0   0.00207943            0     0.194699  -3.4072e-06 -5.17529e-05            0            0            0     0.194699   0.00207603 -5.17529e-05
      3005400      403.514      157.914            0  4.02167e-12            0            0            0            0            0 -0.000591695            0     0.194701 -3.55148e-06 -5.22875e-05            0            0            0     0.194701 -0.000595247 -5.22875e-05
      3005500      403.528      157.914            0  4.02167e-12            0            0            0            0            0 -0.000324715            0     0.194696 -3.98212e-06 -5.25004e-05            0            0            0     0.194696 -0.000328697 -5.25004e-05
      3005600      403.541      157.914            0  4.02167e-12            0            0            0            0            0   0.00185976            0     0.194691 -4.46923e-06 -5.25834e-05            0            0            0     0.194691    0.0018553 -5.25834e-05
      3005700      403.555      157.914            0  4.02167e-12            0            0            0            0            0  -0.00107063            0     0.194695 -4.39201e-06 -5.33237e-05            0            0            0     0.194695  -0.00107502 -5.33237e-05
      3005800      403.568      157.914            0  4.02167e-12            0            0            0            0            0   0.00124811            0       0.1947 -3.82521e-06 -5.41738e-05            0            0            0       0.1947   0.00124428 -5.41738e-05
      3005900      403.581      157.914            0  4.02167e-12            0            0            0            0            0 -4.01831e-05            0     0.194706 -3.66259e-06 -5.45938e-05            0            0            0     0.194706 -4.38457e-05 -5.45938e-05
      3006000      403.595      157.914            0  4.02167e-12            0            0            0            0            0 -0.000549998            0     0.194709 -3.94502e-06 -5.47475e-05            0            0            0     0.194709 -0.000553943 -5.47475e-05
      3006100      403.608      157.914            0  4.02167e-12            0            0            0            0            0  0.000376638            0     0.194701 -4.13892e-06 -5.48142e-05            0            0            0     0.194701  0.000372499 -5.48142e-05
      3006200      403.622      157.914            0  4.02167e-12            0            0            0            0            0  0.000333434            0     0.194689  -4.7384e-06 -5.49687e-05            0            0            0     0.194689  0.000328696 -5.49687e-05
      3006300      403.635      157.914            0  4.02167e-12            0            0            0            0            0 -0.000606969            0     0.194691 -4.46568e-06 -5.50107e-05            0            0            0     0.194691 -0.000611435 -5.50107e-05
      3006400      403.649      157.914            0  4.02167e-12            0            0            0            0            0 -0.000630906            0     0.194697 -3.85974e-06 -5.50761e-05            0            0            0     0.194697 -0.000634766 -5.50761e-05
      3006500      403.662      157.914            0  4.02167e-12            0            0            0            0            0   0.00116835            0     0.194696 -3.72888e-06 -5.50298e-05            0            0            0     0.194696   0.00116463 -5.50298e-05
      3006600      403.675      157.914            0  4.02167e-12            0            0            0            0            0  -0.00124326            0     0.194697 -3.91396e-06 -5.48498e-05            0            0            0     0.194697  -0.00124717 -5.48498e-05
      3006700      403.689      157.914            0  4.02167e-12            0            0            0            0            0  -0.00263086            0     0.194694 -3.97165e-06 -5.50902e-05            0            0            0     0.194694  -0.00263483 -5.50902e-05
      3006800      403.702      157.914            0  4.02167e-12            0            0            0            0            0 -0.000513955            0     0.194696 -3.75083e-06 -5.55857e-05            0            0            0     0.194696 -0.000517706 -5.55857e-05
      3006900      403.716      157.914            0  4.02167e-12            0            0            0            0            0  8.96146e-05            0       0.1947 -3.18657e-06 -5.55486e-05            0            0            0       0.1947   8.6428e-05 -5.55486e-05
      3007000      403.729      157.914            0  4.02167e-12            0            0            0            0            0  -0.00159118            0     0.194703 -2.83938e-06  -5.5207e-05            0            0            0     0.194703  -0.00159402  -5.5207e-05
      3007100      403.742      157.914            0  4.02167e-12            0            0            0            0            0  0.000439181            0       0.1947 -3.12902e-06 -5.51538e-05            0            0            0       0.1947  0.000436052 -5.51538e-05
      3007200      403.756      157.914            0  4.02167e-12            0            0            0            0            0    0.0017105            0     0.194696 -3.38938e-06 -5.47195e-05            0            0            0     0.194696   0.00170711 -5.47195e-05
